product_name,price_per_unit,quantity,unit,seller,date,margin,sim_id
Aguacate Hass,47.5187700809142,1,kg,local_market_38.2,2026-02-13,0.382129789481405,44
Aguacate Hass,46.8078400547412,1,kg,local_market_29.4,2026-02-13,0.2938105510897,45
Aguacate Hass,45.2821876026474,1,kg,local_market_24.2,2026-02-13,0.241670963389333,46
Aguacate Hass,45.5303172653631,1,kg,local_market_25.9,2026-02-13,0.259151805110741,47
Aguacate Hass,48.570388670689,1,kg,local_market_36.4,2026-02-13,0.363980484462809,48
Aguacate Hass,46.9592881026764,1,kg,local_market_30.7,2026-02-13,0.306998893420678,49
Aguacate Hass,47.2668570700766,1,kg,local_market_34.8,2026-02-13,0.348443910805509,50
Aguacate Hass,48.8810238501698,1,kg,local_market_33.1,2026-02-13,0.33129120831145,51
Aguacate Hass,45.0857687867634,1,kg,local_market_29.6,2026-02-13,0.296261180227157,52
Aguacate Hass,43.598765255389,1,kg,local_market_15.8,2026-02-13,0.158192911860533,53
Aguacate Hass,43.2601554837795,1,kg,local_market_23.3,2026-02-13,0.233248670096509,54
Aguacate Hass,47.3070414608945,1,kg,local_market_39.9,2026-02-13,0.399179165344685,55
Aguacate Hass,47.4672743797698,1,kg,local_market_28.7,2026-02-13,0.287068342475686,56
Aguacate Hass,46.2087871399767,1,kg,local_market_29.4,2026-02-13,0.293958234693855,57
Aguacate Hass,45.1954650533801,1,kg,local_market_26.4,2026-02-13,0.264078801649157,58
Aguacate Hass,40.361121201752,1,kg,local_market_17.4,2026-02-13,0.174144641356543,59
Aguacate Hass,49.0539345209787,1,kg,local_market_35.1,2026-02-13,0.351385043794289,60
Aguacate Hass,41.851290835762,1,kg,local_market_15,2026-02-13,0.150231325160712,61
Aguacate Hass,43.431443347705,1,kg,local_market_26.7,2026-02-13,0.266686011780985,62
Aguacate Hass,43.1467196137558,1,kg,local_market_19.3,2026-02-13,0.193315218237694,63
Aguacate Hass,43.3068926982557,1,kg,local_market_21.5,2026-02-13,0.214805641188286,64
Aguacate Hass,49.3789672033839,1,kg,local_market_38,2026-02-13,0.379820520384237,65
Aguacate Hass,40.8926875069417,1,kg,local_market_20.8,2026-02-13,0.207982396101579,66
Aguacate Hass,38.8885139320746,1,kg,local_market_16.3,2026-02-13,0.163141417875886,67
Aguacate Hass,44.1948610514741,1,kg,local_market_22.6,2026-02-13,0.226098156219814,68
Aguacate Hass,41.9397164837079,1,kg,local_market_15.3,2026-02-13,0.152931453753263,69
Aguacate Hass,43.8140272359454,1,kg,local_market_22.5,2026-02-13,0.225176924583502,70
Aguacate Hass,48.3079366264602,1,kg,local_market_36.9,2026-02-13,0.369395986525342,71
Aguacate Hass,44.3879584256574,1,kg,local_market_31.6,2026-02-13,0.316319681913592,72
Aguacate Hass,44.1056901032972,1,kg,local_market_26.3,2026-02-13,0.263441208668519,73
Aguacate Hass,40.9454573614615,1,kg,local_market_16.3,2026-02-13,0.163330582994968,74
Aguacate Hass,46.8317133850131,1,kg,local_market_30.8,2026-02-13,0.307726702280343,75
Aguacate Hass,43.6423723825737,1,kg,local_market_26.1,2026-02-13,0.260546297102701,76
Aguacate Hass,45.1066661357601,1,kg,local_market_21.7,2026-02-13,0.216836621728726,77
Aguacate Hass,51.0509750537235,1,kg,local_market_39.6,2026-02-13,0.395943604735658,78
Aguacate Hass,43.3717522784332,1,kg,local_market_17.4,2026-02-13,0.173781038296875,79
Aguacate Hass,46.830889155109,1,kg,local_market_34.6,2026-02-13,0.346492280869279,80
Aguacate Hass,42.9673982761777,1,kg,local_market_18,2026-02-13,0.179963045439217,81
Aguacate Hass,49.0759884587446,1,kg,local_market_37,2026-02-13,0.370303866779432,82
Aguacate Hass,40.0667754439633,1,kg,local_market_18.3,2026-02-13,0.182774516730569,83
Aguacate Hass,43.891599975727,1,kg,local_market_25,2026-02-13,0.250084469071589,84
Aguacate Hass,41.9345896377819,1,kg,local_market_17.2,2026-02-13,0.171653503412381,85
Aguacate Hass,43.4245466517914,1,kg,local_market_24.4,2026-02-13,0.243699949793518,86
Aguacate Hass,47.0283608275122,1,kg,local_market_32.1,2026-02-13,0.321196504263207,87
Aguacate Hass,47.8787538157842,1,kg,local_market_33.4,2026-02-13,0.333693168917671,88
Aguacate Hass,48.9456565925895,1,kg,local_market_34.3,2026-02-13,0.342736934113782,89
Aguacate Hass,46.3783820331492,1,kg,local_market_29.5,2026-02-13,0.294996337476186,90
Aguacate Hass,45.4513385950061,1,kg,local_market_27.8,2026-02-13,0.277774746157229,91
Aguacate Hass,48.7936805735566,1,kg,local_market_36.3,2026-02-13,0.363245926832315,92
Aguacate Hass,45.1803003480378,1,kg,local_market_30.7,2026-02-13,0.307455289037898,93
Aguacate Hass,47.1967037873933,1,kg,local_market_29.5,2026-02-13,0.294751476997044,94
Aguacate Hass,45.8956835784519,1,kg,local_market_33.5,2026-02-13,0.335062322358135,95
Aguacate Hass,45.3818436026461,1,kg,local_market_24.7,2026-02-13,0.246787440765183,96
Aguacate Hass,49.4141297449803,1,kg,local_market_39.8,2026-02-13,0.398383614292834,97
Aguacate Hass,44.5751836662581,1,kg,local_market_25,2026-02-13,0.249522370263003,98
Aguacate Hass,48.8292452340576,1,kg,local_market_39.4,2026-02-13,0.393750258465298,99
Aguacate Hass,46.1678537707775,1,kg,local_market_35.6,2026-02-13,0.356120550225023,100
Fresa,48.2381094506433,1,kg,local_market_29.4,2026-02-13,0.293999265041202,1
Fresa,41.9303316042545,1,kg,local_market_18.4,2026-02-13,0.18405389690306,2
Fresa,51.5150447935189,1,kg,local_market_38.5,2026-02-13,0.384933495114092,3
Fresa,45.2118333344744,1,kg,local_market_19.4,2026-02-13,0.194071181793697,4
Fresa,49.8865517806059,1,kg,local_market_35.5,2026-02-13,0.354926306498237,5
Fresa,43.5404442142528,1,kg,local_market_15.3,2026-02-13,0.1530295944307,6
Fresa,50.4698144127339,1,kg,local_market_31,2026-02-13,0.310015580127947,7
Fresa,47.1193975046579,1,kg,local_market_21.7,2026-02-13,0.216757168038748,8
Fresa,46.7032484183804,1,kg,local_market_29.2,2026-02-13,0.292374437709805,9
Fresa,52.591547638759,1,kg,local_market_39.1,2026-02-13,0.391325633076485,10
Fresa,44.8834156209021,1,kg,local_market_20,2026-02-13,0.199605735926889,11
Fresa,48.4706421219376,1,kg,local_market_32.3,2026-02-13,0.323213369620498,12
Fresa,51.03351641302,1,kg,local_market_35.9,2026-02-13,0.359005028766114,13
Fresa,54.0782891290225,1,kg,local_market_37.6,2026-02-13,0.375976084475406,14
Fresa,50.5209698745747,1,kg,local_market_39.1,2026-02-13,0.391132635448594,15
Fresa,51.0467542707914,1,kg,local_market_31.4,2026-02-13,0.314422982605174,16
Fresa,46.0312037550011,1,kg,local_market_28.7,2026-02-13,0.287228178791702,17
Fresa,53.6426056491017,1,kg,local_market_37.1,2026-02-13,0.371256547316443,18
Fresa,48.1034424984091,1,kg,local_market_26.2,2026-02-13,0.262093348696362,19
Fresa,49.1147007160158,1,kg,local_market_33.6,2026-02-13,0.335834726435132,20
Fresa,45.9181033738783,1,kg,local_market_25.4,2026-02-13,0.253581703617238,21
Fresa,49.311978002317,1,kg,local_market_32,2026-02-13,0.320188866031822,22
Fresa,51.3796123371594,1,kg,local_market_38.1,2026-02-13,0.381494608800858,23
Fresa,49.4838705756856,1,kg,local_market_30.8,2026-02-13,0.308399507519789,24
Fresa,49.9749375482834,1,kg,local_market_31.5,2026-02-13,0.314747645962052,25
Fresa,48.8347585801587,1,kg,local_market_27,2026-02-13,0.26964665929554,26
Fresa,46.6461080337285,1,kg,local_market_35.5,2026-02-13,0.35470758335432,27
Fresa,52.2263370009516,1,kg,local_market_39.1,2026-02-13,0.390986615826841,28
Fresa,52.3607061059762,1,kg,local_market_38.1,2026-02-13,0.380923220398836,29
Fresa,43.433910058231,1,kg,local_market_19.1,2026-02-13,0.191096231609117,30
Fresa,47.8045625986534,1,kg,local_market_23.8,2026-02-13,0.237873327662237,31
Fresa,48.2414008364091,1,kg,local_market_30.4,2026-02-13,0.304279876791406,32
Fresa,50.3161228567271,1,kg,local_market_29.5,2026-02-13,0.295040425239131,33
Fresa,52.5454579961879,1,kg,local_market_38.5,2026-02-13,0.385451301501598,34
Fresa,43.8978092468413,1,kg,local_market_20.3,2026-02-13,0.202516001043841,35
Fresa,44.1712649911818,1,kg,local_market_16,2026-02-13,0.159707260760479,36
Fresa,48.8338777620532,1,kg,local_market_30.4,2026-02-13,0.303965831443202,37
Fresa,44.9186066078806,1,kg,local_market_27.9,2026-02-13,0.278654905245639,38
Fresa,53.5027695940073,1,kg,local_market_38,2026-02-13,0.379992994281929,39
Fresa,45.6502906147478,1,kg,local_market_26.4,2026-02-13,0.263859576929826,40
Fresa,51.2031070508118,1,kg,local_market_36.2,2026-02-13,0.361756823293399,41
Fresa,52.5995760462991,1,kg,local_market_36.8,2026-02-13,0.367659925983753,42
Fresa,47.8270103068897,1,kg,local_market_32.1,2026-02-13,0.320751928410027,43
Fresa,49.3289659694268,1,kg,local_market_34.5,2026-02-13,0.345360849262215,44
Fresa,44.1894970459011,1,kg,local_market_21.3,2026-02-13,0.212830904847942,45
Fresa,45.0011784165682,1,kg,local_market_16.2,2026-02-13,0.16161415153183,46
Fresa,49.8124597619875,1,kg,local_market_29.1,2026-02-13,0.29081446727505,47
Fresa,48.2060317716291,1,kg,local_market_22.3,2026-02-13,0.223434397927485,48
Fresa,47.4653548360727,1,kg,local_market_23.8,2026-02-13,0.237741352035664,49
Fresa,44.8288843781696,1,kg,local_market_17,2026-02-13,0.169795232394245,50
Fresa,51.1547067899662,1,kg,local_market_35.6,2026-02-13,0.356325570994522,51
Fresa,45.7892051093505,1,kg,local_market_21.6,2026-02-13,0.21605347211007,52
Fresa,47.9244613997449,1,kg,local_market_21.6,2026-02-13,0.215961570246145,53
Fresa,44.6863464169526,1,kg,local_market_17.3,2026-02-13,0.172595254005864,54
Fresa,46.0789349666512,1,kg,local_market_26.5,2026-02-13,0.265211156720761,55
Fresa,48.5684882817327,1,kg,local_market_32.3,2026-02-13,0.322894011891913,56
Fresa,48.3423373772991,1,kg,local_market_36.2,2026-02-13,0.362240105553065,57
Fresa,46.237563378937,1,kg,local_market_21.2,2026-02-13,0.211528704245575,58
Fresa,50.7485311649105,1,kg,local_market_31.3,2026-02-13,0.312730273441412,59
Fresa,49.6792973359836,1,kg,local_market_32,2026-02-13,0.320048828120343,60
Fresa,45.6300944845407,1,kg,local_market_17.6,2026-02-13,0.176133637817111,61
Fresa,43.1425466969568,1,kg,local_market_17.8,2026-02-13,0.177996424643788,62
Fresa,45.8154352404036,1,kg,local_market_20.4,2026-02-13,0.203913693001959,63
Fresa,44.3382982392891,1,kg,local_market_18.3,2026-02-13,0.182529094954953,64
Fresa,49.0896443014028,1,kg,local_market_31.7,2026-02-13,0.316583408077713,65
Fresa,48.5911900200109,1,kg,local_market_27.2,2026-02-13,0.271943672420457,66
Fresa,49.3095603268918,1,kg,local_market_23.8,2026-02-13,0.238325935066678,67
Fresa,51.9681540060245,1,kg,local_market_38.7,2026-02-13,0.386752689350396,68
Fresa,44.1111363478776,1,kg,local_market_17.8,2026-02-13,0.177987209497951,69
Fresa,48.2505140907742,1,kg,local_market_29.1,2026-02-13,0.29096744422568,70
Fresa,52.0352400800853,1,kg,local_market_36.2,2026-02-13,0.362081397592556,71
Fresa,44.6642719642452,1,kg,local_market_27.8,2026-02-13,0.277941971004475,72
Fresa,50.4249683729997,1,kg,local_market_31.7,2026-02-13,0.316636641486548,73
Fresa,42.618552967409,1,kg,local_market_15.7,2026-02-13,0.156627428228967,74
Fresa,42.9938972806886,1,kg,local_market_17.7,2026-02-13,0.176615102193318,75
Fresa,48.9991593870641,1,kg,local_market_32.4,2026-02-13,0.323860463430174,76
Fresa,45.9110587172877,1,kg,local_market_21.8,2026-02-13,0.218336165975779,77
Fresa,49.0355026547657,1,kg,local_market_33.6,2026-02-13,0.336242380994372,78
Fresa,50.9523979307271,1,kg,local_market_33.6,2026-02-13,0.336348837567493,79
Fresa,45.3992274653388,1,kg,local_market_19.2,2026-02-13,0.191683155752253,80
Fresa,53.1897641954977,1,kg,local_market_39.5,2026-02-13,0.394963581091724,81
Fresa,49.7246927759549,1,kg,local_market_29.9,2026-02-13,0.298689677007496,82
Fresa,48.2995356814204,1,kg,local_market_32.2,2026-02-13,0.322054734604899,83
Fresa,44.493512257992,1,kg,local_market_19.3,2026-02-13,0.192964537919033,84
Fresa,42.6674376334607,1,kg,local_market_16,2026-02-13,0.160420787613839,85
Fresa,46.350511210179,1,kg,local_market_19.7,2026-02-13,0.197462472808547,86
Fresa,50.5577932237385,1,kg,local_market_34,2026-02-13,0.340355458064005,87
Fresa,47.0626453916181,1,kg,local_market_29,2026-02-13,0.289868333062623,88
Fresa,50.8596918293719,1,kg,local_market_27.6,2026-02-13,0.276378591638058,89
Fresa,52.072665584085,1,kg,local_market_39.3,2026-02-13,0.393201323784888,90
Fresa,42.2809819386181,1,kg,local_market_17,2026-02-13,0.170150204363745,91
Fresa,48.5555562859711,1,kg,local_market_28.9,2026-02-13,0.289311085804366,92
Fresa,53.1946367214219,1,kg,local_market_37.4,2026-02-13,0.374001792492345,93
Fresa,44.4490149624018,1,kg,local_market_17.7,2026-02-13,0.176974278734997,94
Fresa,46.6120022501782,1,kg,local_market_26.2,2026-02-13,0.262320309330244,95
Fresa,44.0431272609674,1,kg,local_market_22.7,2026-02-13,0.227202783664688,96
Fresa,45.1794015386538,1,kg,local_market_20.8,2026-02-13,0.208220657112543,97
Fresa,51.6165953784119,1,kg,local_market_35.7,2026-02-13,0.357016629923601,98
Fresa,45.4229797901856,1,kg,local_market_17.8,2026-02-13,0.178219617670402,99
Fresa,49.7424358024616,1,kg,local_market_37.1,2026-02-13,0.371000561781693,100
Limón c/semilla # 3,24.2049117014815,1,kg,local_market_33.1,2026-02-13,0.33140503851464,1
Limón c/semilla # 3,24.0654150112226,1,kg,local_market_38,2026-02-13,0.380083356262185,2
Limón c/semilla # 3,21.0610948484149,1,kg,local_market_18.1,2026-02-13,0.180739332549274,3
Limón c/semilla # 3,24.537802455498,1,kg,local_market_38.8,2026-02-13,0.387785890756641,4
Limón c/semilla # 3,22.7606863191146,1,kg,local_market_31.7,2026-02-13,0.317425771476701,5
Limón c/semilla # 3,20.4178810276016,1,kg,local_market_17.1,2026-02-13,0.171274198719766,6
Limón c/semilla # 3,22.2798603131624,1,kg,local_market_29.5,2026-02-13,0.295289200765546,7
Limón c/semilla # 3,21.1414521817439,1,kg,local_market_20.3,2026-02-13,0.203128363797441,8
Limón c/semilla # 3,21.3284422173058,1,kg,local_market_21.1,2026-02-13,0.21055483862292,9
Limón c/semilla # 3,23.2666273514449,1,kg,local_market_28.4,2026-02-13,0.28407312851632,10
Limón c/semilla # 3,20.0253163747009,1,kg,local_market_19.4,2026-02-13,0.194265114120208,11
Limón c/semilla # 3,22.0783808755433,1,kg,local_market_29.3,2026-02-13,0.292600805789698,12
Limón c/semilla # 3,20.552171604414,1,kg,local_market_18.9,2026-02-13,0.188853726524394,13
Limón c/semilla # 3,22.9553022730439,1,kg,local_market_26.9,2026-02-13,0.268604830873664,14
Limón c/semilla # 3,23.8186716552038,1,kg,local_market_33.2,2026-02-13,0.331851549306884,15
Limón c/semilla # 3,23.8971365275163,1,kg,local_market_36.2,2026-02-13,0.36157597185811,16
Limón c/semilla # 3,23.1804868266846,1,kg,local_market_39,2026-02-13,0.389644110959489,17
Limón c/semilla # 3,21.3694795587485,1,kg,local_market_26.5,2026-02-13,0.264707920583896,18
Limón c/semilla # 3,21.6884436164415,1,kg,local_market_24.1,2026-02-13,0.24080635861028,19
Limón c/semilla # 3,23.2629388351491,1,kg,local_market_38.4,2026-02-13,0.384092833998147,20
Limón c/semilla # 3,24.6126690686755,1,kg,local_market_37.1,2026-02-13,0.371193021803629,21
Limón c/semilla # 3,23.4566570490993,1,kg,local_market_31.8,2026-02-13,0.317658329650294,22
Limón c/semilla # 3,23.2178931790328,1,kg,local_market_36.2,2026-02-13,0.361764744075481,23
Limón c/semilla # 3,23.1264073151329,1,kg,local_market_36.5,2026-02-13,0.364912668394391,24
Limón c/semilla # 3,20.8880064996053,1,kg,local_market_27,2026-02-13,0.270386368711479,25
Limón c/semilla # 3,21.6341497378055,1,kg,local_market_22.9,2026-02-13,0.229265349544585,26
Limón c/semilla # 3,24.2546183247502,1,kg,local_market_37.9,2026-02-13,0.379301035462413,27
Limón c/semilla # 3,21.0310829214768,1,kg,local_market_27.6,2026-02-13,0.276174139615614,28
Limón c/semilla # 3,20.2784320535507,1,kg,local_market_15.4,2026-02-13,0.153518005716614,29
Limón c/semilla # 3,22.7908876820039,1,kg,local_market_29.9,2026-02-13,0.298893330420833,30
Limón c/semilla # 3,20.5648184224976,1,kg,local_market_26.2,2026-02-13,0.262312452925835,31
Limón c/semilla # 3,21.5058223659127,1,kg,local_market_28.5,2026-02-13,0.284800019033719,32
Limón c/semilla # 3,20.6611867153098,1,kg,local_market_17.3,2026-02-13,0.173479960043915,33
Limón c/semilla # 3,23.7668271516607,1,kg,local_market_33.8,2026-02-13,0.337737197382376,34
Limón c/semilla # 3,19.5995797427961,1,kg,local_market_16.9,2026-02-13,0.169199822912924,35
Limón c/semilla # 3,24.1331129658278,1,kg,local_market_38.2,2026-02-13,0.382257666008081,36
Limón c/semilla # 3,22.8631682502225,1,kg,local_market_35.3,2026-02-13,0.352604766178411,37
Limón c/semilla # 3,23.0280499721433,1,kg,local_market_34,2026-02-13,0.34033149612369,38
Limón c/semilla # 3,22.3454947067279,1,kg,local_market_31.3,2026-02-13,0.313301591004711,39
Limón c/semilla # 3,23.4556212511123,1,kg,local_market_38.5,2026-02-13,0.385029289848171,40
Limón c/semilla # 3,23.011935619228,1,kg,local_market_33.9,2026-02-13,0.338641230692156,41
Limón c/semilla # 3,20.4286009719352,1,kg,local_market_17.1,2026-02-13,0.171049322618637,42
Limón c/semilla # 3,24.5896966458772,1,kg,local_market_39.8,2026-02-13,0.397676652332302,43
Limón c/semilla # 3,22.0814247135422,1,kg,local_market_21.7,2026-02-13,0.217496898584068,44
Limón c/semilla # 3,22.1241222636556,1,kg,local_market_18.9,2026-02-13,0.188757408910897,45
Limón c/semilla # 3,22.046024104042,1,kg,local_market_27.1,2026-02-13,0.271047204593197,46
Limón c/semilla # 3,22.1918102661195,1,kg,local_market_30.4,2026-02-13,0.303616437164601,47
Limón c/semilla # 3,20.4929896603416,1,kg,local_market_17,2026-02-13,0.170174559613224,48
Limón c/semilla # 3,24.2034062154867,1,kg,local_market_38.5,2026-02-13,0.385311691300012,49
Limón c/semilla # 3,20.5530584977238,1,kg,local_market_20.1,2026-02-13,0.200802235607989,50
Limón c/semilla # 3,19.8692907500691,1,kg,local_market_20,2026-02-13,0.199616143340245,51
Limón c/semilla # 3,20.0035524523836,1,kg,local_market_19.9,2026-02-13,0.198948957643006,52
Limón c/semilla # 3,23.766527528487,1,kg,local_market_37.7,2026-02-13,0.376963699853513,53
Limón c/semilla # 3,21.4365858796869,1,kg,local_market_28.3,2026-02-13,0.28332223019097,54
Limón c/semilla # 3,22.8838219096829,1,kg,local_market_32.1,2026-02-13,0.320833858079277,55
Limón c/semilla # 3,22.9805250923562,1,kg,local_market_28.5,2026-02-13,0.285048302763607,56
Limón c/semilla # 3,22.0003716795672,1,kg,local_market_29.3,2026-02-13,0.293370972655248,57
Limón c/semilla # 3,24.2598271787689,1,kg,local_market_36.2,2026-02-13,0.361680876323953,58
Limón c/semilla # 3,21.898399640552,1,kg,local_market_30,2026-02-13,0.299994956562296,59
Limón c/semilla # 3,22.2443284280595,1,kg,local_market_20.8,2026-02-13,0.207876829407178,60
Limón c/semilla # 3,24.4184530998524,1,kg,local_market_39.9,2026-02-13,0.398808040632866,61
Limón c/semilla # 3,23.562206763422,1,kg,local_market_35.1,2026-02-13,0.350746415357571,62
Limón c/semilla # 3,23.4702856755032,1,kg,local_market_36.5,2026-02-13,0.364666599873453,63
Limón c/semilla # 3,23.4242133395065,1,kg,local_market_38.9,2026-02-13,0.389246134471614,64
Limón c/semilla # 3,20.2642883141107,1,kg,local_market_16.4,2026-02-13,0.163785947463475,65
Limón c/semilla # 3,20.2633865828686,1,kg,local_market_16.7,2026-02-13,0.167024748958647,66
Limón c/semilla # 3,21.4890506300596,1,kg,local_market_26.6,2026-02-13,0.266275458480231,67
Limón c/semilla # 3,20.9417528359801,1,kg,local_market_23.1,2026-02-13,0.230873800267,68
Limón c/semilla # 3,22.0705995230411,1,kg,local_market_31,2026-02-13,0.310215850919485,69
Limón c/semilla # 3,21.2069408047305,1,kg,local_market_15.3,2026-02-13,0.152652171417139,70
Limón c/semilla # 3,20.499239835884,1,kg,local_market_19.7,2026-02-13,0.197360123135149,71
Limón c/semilla # 3,23.5143268037144,1,kg,local_market_34.3,2026-02-13,0.343000143044628,72
Limón c/semilla # 3,20.3231445160204,1,kg,local_market_15,2026-02-13,0.150111185479909,73
Limón c/semilla # 3,20.2445052516215,1,kg,local_market_15.4,2026-02-13,0.154297595762182,74
Limón c/semilla # 3,21.0152152201702,1,kg,local_market_23,2026-02-13,0.230016392050311,75
Limón c/semilla # 3,22.3994070152594,1,kg,local_market_28.2,2026-02-13,0.282356015499681,76
Limón c/semilla # 3,21.820865833734,1,kg,local_market_31.7,2026-02-13,0.316740552289411,77
Limón c/semilla # 3,21.1631681967699,1,kg,local_market_24.8,2026-02-13,0.247953632648569,78
Limón c/semilla # 3,21.5322687404984,1,kg,local_market_21.8,2026-02-13,0.218231331242714,79
Limón c/semilla # 3,22.1696434782874,1,kg,local_market_22.2,2026-02-13,0.22203877082793,80
Limón c/semilla # 3,23.1187023181169,1,kg,local_market_33.7,2026-02-13,0.33749657907756,81
Limón c/semilla # 3,23.6979952534187,1,kg,local_market_28,2026-02-13,0.279627388261724,82
Limón c/semilla # 3,22.5933768305763,1,kg,local_market_33.4,2026-02-13,0.334396473108791,83
Limón c/semilla # 3,25.1074103609294,1,kg,local_market_29.1,2026-02-13,0.291107575269416,84
Limón c/semilla # 3,19.8976614610288,1,kg,local_market_21.7,2026-02-13,0.217486989486497,85
Limón c/semilla # 3,23.2204790867623,1,kg,local_market_36.9,2026-02-13,0.368566039577127,86
Limón c/semilla # 3,23.390647111522,1,kg,local_market_31.5,2026-02-13,0.315222319541499,87
Limón c/semilla # 3,20.6163119098811,1,kg,local_market_21,2026-02-13,0.209507956670132,88
Limón c/semilla # 3,24.0158117401611,1,kg,local_market_35.2,2026-02-13,0.352462479937822,89
Limón c/semilla # 3,20.4721019149184,1,kg,local_market_20.9,2026-02-13,0.208784489927348,90
Limón c/semilla # 3,22.404469900363,1,kg,local_market_27.7,2026-02-13,0.277110004948918,91
Limón c/semilla # 3,24.7255620322891,1,kg,local_market_38,2026-02-13,0.380337303131819,92
Limón c/semilla # 3,24.1583494737229,1,kg,local_market_39.1,2026-02-13,0.391220455151051,93
Limón c/semilla # 3,19.6917673718744,1,kg,local_market_18.2,2026-02-13,0.182085231272504,94
Limón c/semilla # 3,21.6115964696417,1,kg,local_market_23.1,2026-02-13,0.231400003575254,95
Limón c/semilla # 3,21.9851910065101,1,kg,local_market_35.1,2026-02-13,0.351385458523873,96
Limón c/semilla # 3,22.5039534174295,1,kg,local_market_26.3,2026-02-13,0.262553175189532,97
Limón c/semilla # 3,21.713707437048,1,kg,local_market_24.1,2026-02-13,0.240680487744976,98
Limón c/semilla # 3,22.4525689734887,1,kg,local_market_34.5,2026-02-13,0.344599975540768,99
Limón c/semilla # 3,23.5564921732775,1,kg,local_market_35.2,2026-02-13,0.352044178615324,100
